,Hour,Temperature,Humidity,Wind_Speed,Visibilty,Solar_Radiation,Rainfall,Snowfall,Seasons,Holiday,Month,Year,Weekday,Is_Weekend
5601,9,30.5,54,0.9,1907,1.71,0.0,0.0,Summer,0,7,2018,Sunday,1
8005,13,9.8,33,1.8,1937,2.3,0.0,0.0,Autumn,0,10,2018,Tuesday,0
4209,9,19.5,44,1.3,995,1.88,0.0,0.0,Spring,0,5,2018,Friday,0
5809,1,30.2,57,0.7,2000,0.0,0.0,0.0,Summer,0,7,2018,Tuesday,0
7865,17,17.0,47,2.2,1989,0.59,0.0,0.0,Autumn,0,10,2018,Wednesday,0
1657,1,-8.5,60,1.2,1908,0.0,0.0,0.0,Winter,0,2,2018,Thursday,0
7647,15,20.4,43,1.7,690,1.43,0.0,0.0,Autumn,0,10,2018,Monday,0
7629,21,13.8,66,2.4,1897,0.0,0.0,0.0,Autumn,0,10,2018,Sunday,1
452,20,-4.9,55,2.0,2000,0.0,0.0,2.0,Winter,0,12,2017,Tuesday,0
5792,8,28.8,56,1.4,2000,1.08,0.0,0.0,Summer,0,7,2018,Monday,0
8339,11,11.4,46,0.8,876,1.57,0.0,0.0,Autumn,0,11,2018,Tuesday,0
8389,13,15.1,37,1.9,990,1.74,0.0,0.0,Autumn,0,11,2018,Thursday,0
2619,3,4.7,44,3.8,2000,0.0,0.0,0.0,Spring,0,3,2018,Tuesday,0
422,14,0.5,76,0.9,364,0.17,0.0,4.2,Winter,0,12,2017,Monday,0
1220,20,2.9,66,1.2,173,0.0,0.0,0.0,Winter,0,1,2018,Saturday,1
3613,13,23.3,45,1.8,684,2.96,0.0,0.0,Spring,0,4,2018,Monday,0
5573,5,25.0,78,0.3,1474,0.0,0.0,0.0,Summer,0,7,2018,Saturday,1
8424,0,4.2,76,2.1,870,0.0,0.0,0.0,Autumn,0,11,2018,Saturday,1
4654,22,20.0,70,1.0,2000,0.0,0.0,0.0,Summer,0,6,2018,Tuesday,0
102,6,-7.4,34,3.2,2000,0.0,0.0,0.0,Winter,0,12,2017,Tuesday,0
2418,18,9.4,22,2.9,1995,0.55,0.0,0.0,Spring,0,3,2018,Sunday,1
5404,4,25.1,82,1.5,1336,0.0,0.0,0.0,Summer,0,7,2018,Saturday,1
6049,1,26.9,84,0.2,1061,0.0,0.0,0.0,Summer,0,8,2018,Friday,0
4826,2,19.6,78,0.8,662,0.0,0.0,0.0,Summer,0,6,2018,Wednesday,0
1580,20,-8.2,28,3.5,2000,0.0,0.0,0.0,Winter,0,2,2018,Sunday,1
3461,5,9.4,93,1.3,2000,0.0,0.0,0.0,Spring,0,4,2018,Tuesday,0
2206,22,0.5,38,0.9,1907,0.0,0.0,0.0,Spring,0,3,2018,Friday,0
170,2,-4.3,53,1.0,1918,0.0,0.0,0.0,Winter,0,12,2017,Friday,0
7254,6,14.6,81,1.0,2000,0.0,0.0,0.0,Autumn,0,9,2018,Saturday,1
135,15,5.5,31,3.1,1968,0.72,0.0,0.0,Winter,0,12,2017,Wednesday,0
6727,7,20.3,74,1.8,1372,0.07,0.0,0.0,Autumn,0,9,2018,Friday,0
4967,23,27.2,55,0.7,920,0.0,0.0,0.0,Summer,0,6,2018,Monday,0
1310,14,-11.1,26,3.8,1980,1.25,0.0,0.8,Winter,0,1,2018,Wednesday,0
8060,20,9.9,53,1.7,1868,0.0,0.0,0.0,Autumn,0,11,2018,Thursday,0
2284,4,-0.5,75,0.6,1967,0.0,0.0,0.0,Spring,0,3,2018,Tuesday,0
6132,12,33.4,54,2.6,1648,2.09,0.0,0.0,Summer,0,8,2018,Monday,0
4377,9,23.1,52,1.7,1012,1.88,0.0,0.0,Summer,0,6,2018,Friday,0
7986,18,9.4,51,3.4,2000,0.02,0.0,0.0,Autumn,0,10,2018,Monday,0
8353,1,6.5,60,0.5,1788,0.0,0.0,0.0,Autumn,0,11,2018,Wednesday,0
1935,15,6.3,35,2.6,991,1.2,0.0,0.0,Winter,0,2,2018,Monday,0
4059,3,10.7,73,1.3,2000,0.0,0.0,0.0,Spring,0,5,2018,Saturday,1
3416,8,16.3,40,0.8,1982,0.25,0.0,0.0,Spring,0,4,2018,Sunday,1
3237,21,9.1,76,3.5,1113,0.0,0.0,0.0,Spring,0,4,2018,Saturday,1
807,15,-1.1,29,2.8,1976,0.96,0.0,0.0,Winter,0,1,2018,Wednesday,0
2045,5,1.8,84,2.7,214,0.0,0.0,0.0,Winter,0,2,2018,Saturday,1
8352,0,7.0,54,0.9,1862,0.0,0.0,0.0,Autumn,0,11,2018,Wednesday,0
462,6,-8.2,66,0.9,1718,0.0,0.0,2.0,Winter,0,12,2017,Wednesday,0
1956,12,4.0,23,3.5,1785,2.03,0.0,0.0,Winter,0,2,2018,Tuesday,0
2445,21,8.7,49,1.7,464,0.0,0.0,0.0,Spring,0,3,2018,Monday,0
4367,23,20.5,62,2.2,1903,0.0,0.0,0.0,Spring,0,5,2018,Thursday,0
799,7,-6.9,48,2.4,1974,0.0,0.0,0.0,Winter,0,1,2018,Wednesday,0
2402,2,4.7,78,1.5,466,0.0,0.0,0.0,Spring,0,3,2018,Sunday,1
8446,22,4.4,43,1.1,2000,0.0,0.0,0.0,Autumn,0,11,2018,Saturday,1
1073,17,4.5,51,1.1,1244,0.17,0.0,0.0,Winter,0,1,2018,Sunday,1
8262,6,9.5,85,0.6,304,0.0,0.0,0.0,Autumn,0,11,2018,Saturday,1
144,0,1.4,92,0.5,240,0.0,0.0,0.9,Winter,0,12,2017,Thursday,0
8293,13,9.8,70,1.7,360,0.33,0.0,0.0,Autumn,0,11,2018,Sunday,1
1340,20,-13.5,33,2.4,2000,0.0,0.0,0.5,Winter,0,1,2018,Thursday,0
3289,1,9.0,36,1.0,1994,0.0,0.0,0.0,Spring,0,4,2018,Tuesday,0
6115,19,32.0,76,2.1,692,0.1,1.0,0.0,Summer,0,8,2018,Sunday,1
2091,3,-1.9,67,1.0,1575,0.0,0.0,0.0,Winter,0,2,2018,Monday,0
5473,1,25.8,78,0.4,2000,0.0,0.0,0.0,Summer,0,7,2018,Tuesday,0
4878,6,18.2,83,0.6,448,0.06,0.0,0.0,Summer,0,6,2018,Friday,0
3533,5,9.9,69,1.1,808,0.0,0.0,0.0,Spring,0,4,2018,Friday,0
5057,17,28.5,60,2.6,1014,1.33,0.0,0.0,Summer,0,6,2018,Friday,0
5238,6,19.5,61,1.5,2000,0.03,0.0,0.0,Summer,0,7,2018,Saturday,1
8438,14,9.7,34,1.9,1786,0.8,0.0,0.0,Autumn,0,11,2018,Saturday,1
4293,21,21.8,50,2.1,1950,0.0,0.0,0.0,Spring,0,5,2018,Monday,0
4955,11,27.8,46,1.3,912,1.77,0.0,0.0,Summer,0,6,2018,Monday,0
1003,19,-10.9,44,3.0,2000,0.0,0.0,0.0,Winter,0,1,2018,Thursday,0
6299,11,31.2,45,1.9,1810,2.72,0.0,0.0,Summer,0,8,2018,Monday,0
6437,5,20.7,88,0.6,1100,0.0,0.0,0.0,Summer,0,8,2018,Sunday,1
5594,2,26.8,63,0.6,2000,0.0,0.0,0.0,Summer,0,7,2018,Sunday,1
555,3,5.2,82,0.8,190,0.0,0.0,0.0,Winter,1,12,2017,Sunday,1
3241,1,7.1,78,3.6,1662,0.0,0.0,0.0,Spring,0,4,2018,Sunday,1
7560,0,8.2,61,1.3,2000,0.0,0.0,0.0,Autumn,0,10,2018,Friday,0
1485,21,-3.4,40,0.9,2000,0.0,0.0,1.6,Winter,0,1,2018,Wednesday,0
7773,21,13.3,55,2.0,1554,0.0,0.0,0.0,Autumn,0,10,2018,Saturday,1
1272,0,-5.3,77,3.8,894,0.0,0.0,1.0,Winter,0,1,2018,Tuesday,0
1411,19,-6.0,31,3.6,2000,0.0,0.0,0.0,Winter,0,1,2018,Sunday,1
8511,15,11.9,18,3.3,1848,1.32,0.0,0.0,Autumn,0,11,2018,Tuesday,0
8260,4,9.5,87,0.6,266,0.0,0.0,0.0,Autumn,0,11,2018,Saturday,1
1471,7,-3.5,83,1.6,953,0.0,0.0,3.5,Winter,0,1,2018,Wednesday,0
5526,6,23.3,83,0.2,875,0.02,0.0,0.0,Summer,0,7,2018,Thursday,0
6870,6,20.3,71,1.6,2000,0.0,0.0,0.0,Autumn,0,9,2018,Thursday,0
3050,2,1.8,81,2.9,325,0.0,0.0,0.0,Spring,0,4,2018,Saturday,1
7896,0,12.5,57,0.9,1877,0.0,0.0,0.0,Autumn,0,10,2018,Friday,0
5083,19,24.3,95,0.5,958,0.11,4.0,0.0,Summer,0,6,2018,Saturday,1
7448,8,14.6,71,1.0,1896,0.43,0.0,0.0,Autumn,0,10,2018,Sunday,1
4281,9,21.7,48,1.1,1806,1.92,0.0,0.0,Spring,0,5,2018,Monday,0
3343,7,7.7,48,0.4,1110,0.19,0.0,0.0,Spring,0,4,2018,Thursday,0
981,21,-9.4,47,2.0,2000,0.0,0.0,0.0,Winter,0,1,2018,Wednesday,0
8602,10,0.4,97,1.8,207,0.0,0.0,8.8,Autumn,0,11,2018,Saturday,1
6330,18,30.3,56,1.7,2000,0.8,0.0,0.0,Summer,0,8,2018,Tuesday,0
2722,10,7.2,43,1.5,559,0.42,0.0,0.0,Spring,0,3,2018,Saturday,1
7910,14,12.7,95,1.9,255,0.09,5.5,0.0,Autumn,0,10,2018,Friday,0
1268,20,-0.8,85,2.9,836,0.0,0.0,1.0,Winter,0,1,2018,Monday,0
2462,14,18.3,43,2.2,1509,2.43,0.0,0.0,Spring,0,3,2018,Tuesday,0
4196,20,20.0,46,2.6,1414,0.05,0.0,0.0,Spring,0,5,2018,Thursday,0
268,4,-11.6,47,2.1,1982,0.0,0.0,0.0,Winter,0,12,2017,Tuesday,0
654,6,-5.5,24,0.5,2000,0.0,0.0,0.0,Winter,0,12,2017,Thursday,0
4342,22,17.3,76,1.7,801,0.0,0.0,0.0,Spring,0,5,2018,Wednesday,0
5607,15,37.5,33,2.0,1816,2.32,0.0,0.0,Summer,0,7,2018,Sunday,1
5004,12,24.1,73,2.2,992,2.15,0.0,0.0,Summer,0,6,2018,Wednesday,0
7677,21,14.3,72,1.0,1374,0.0,0.0,0.0,Autumn,0,10,2018,Tuesday,0
2821,13,17.5,54,3.1,1065,1.63,0.0,0.0,Spring,0,3,2018,Wednesday,0
5964,12,33.2,59,2.6,1289,2.37,0.0,0.0,Summer,0,8,2018,Monday,0
589,13,-1.5,33,3.8,2000,1.18,0.0,0.0,Winter,1,12,2017,Monday,0
495,15,4.4,46,1.4,1113,0.78,0.0,1.0,Winter,0,12,2017,Thursday,0
3230,14,8.9,94,1.3,1129,0.29,0.5,0.0,Spring,0,4,2018,Saturday,1
8585,17,5.4,19,0.5,2000,0.27,0.0,0.0,Autumn,0,11,2018,Friday,0
4830,6,19.4,83,1.6,448,0.03,0.0,0.0,Summer,0,6,2018,Wednesday,0
4427,11,26.7,30,1.1,1782,2.83,0.0,0.0,Summer,0,6,2018,Sunday,1
8132,20,12.7,59,1.2,1177,0.0,0.0,0.0,Autumn,0,11,2018,Sunday,1
5659,19,33.1,57,2.2,1670,0.44,0.0,0.0,Summer,0,7,2018,Tuesday,0
8750,14,7.8,20,2.2,2000,1.67,0.0,0.0,Autumn,0,11,2018,Friday,0
1808,8,2.1,65,1.1,1559,0.01,0.0,0.0,Winter,0,2,2018,Wednesday,0
4321,1,18.8,84,0.5,488,0.0,0.0,0.0,Spring,0,5,2018,Wednesday,0
7719,15,19.0,38,1.9,2000,1.72,0.0,0.0,Autumn,0,10,2018,Thursday,0
3502,22,15.2,35,1.2,1999,0.0,0.0,0.0,Spring,0,4,2018,Wednesday,0
2028,12,5.3,70,0.9,226,1.73,0.0,1.7,Winter,0,2,2018,Friday,0
4942,22,23.9,72,0.8,1098,0.0,0.0,0.0,Summer,0,6,2018,Sunday,1
677,5,0.7,66,0.7,687,0.0,0.0,0.0,Winter,0,12,2017,Friday,0
6373,13,31.0,53,1.9,2000,0.79,0.0,0.0,Summer,0,8,2018,Thursday,0
7692,12,16.2,29,2.5,1935,2.45,0.0,0.0,Autumn,0,10,2018,Wednesday,0
4019,11,20.4,98,0.9,300,0.25,2.5,0.0,Spring,0,5,2018,Thursday,0
5234,2,20.7,58,1.5,2000,0.0,0.0,0.0,Summer,0,7,2018,Saturday,1
5143,7,23.5,86,0.2,1908,0.38,0.0,0.0,Summer,0,7,2018,Tuesday,0
4934,14,31.6,34,2.9,1050,3.12,0.0,0.0,Summer,0,6,2018,Sunday,1
7776,0,11.2,62,0.0,1613,0.0,0.0,0.0,Autumn,0,10,2018,Sunday,1
2432,8,3.8,47,0.8,1229,0.06,0.0,0.0,Spring,0,3,2018,Monday,0
5303,23,20.4,96,0.6,1137,0.0,1.0,0.0,Summer,0,7,2018,Monday,0
4441,1,20.7,47,0.9,1987,0.0,0.0,0.0,Summer,0,6,2018,Monday,0
551,23,5.5,80,0.6,185,0.0,0.0,0.0,Winter,0,12,2017,Saturday,1
5358,6,25.6,93,1.1,852,0.01,0.0,0.0,Summer,0,7,2018,Thursday,0
5331,3,24.5,97,0.8,263,0.0,0.5,0.0,Summer,0,7,2018,Wednesday,0
5006,14,24.7,72,2.9,720,1.45,0.0,0.0,Summer,0,6,2018,Wednesday,0
1611,3,-11.6,35,3.2,1992,0.0,0.0,0.0,Winter,0,2,2018,Tuesday,0
6344,8,25.7,66,0.9,1976,0.64,0.0,0.0,Summer,0,8,2018,Wednesday,0
7621,13,18.1,32,1.5,1684,2.21,0.0,0.0,Autumn,0,10,2018,Sunday,1
7745,17,18.5,35,2.2,2000,0.68,0.0,0.0,Autumn,0,10,2018,Friday,0
4815,15,26.7,42,2.6,1634,1.89,0.0,0.0,Summer,0,6,2018,Tuesday,0
3007,7,7.1,94,2.2,572,0.0,1.5,0.0,Spring,0,4,2018,Thursday,0
4205,5,14.3,75,0.6,635,0.0,0.0,0.0,Spring,0,5,2018,Friday,0
4667,11,24.5,51,1.5,1333,1.97,0.0,0.0,Summer,0,6,2018,Wednesday,0
4947,3,22.0,83,0.5,684,0.0,0.0,0.0,Summer,0,6,2018,Monday,0
3917,5,13.5,98,0.8,105,0.0,0.0,0.0,Spring,0,5,2018,Sunday,1
605,5,-2.9,77,0.8,1833,0.0,0.0,0.0,Winter,0,12,2017,Tuesday,0
4557,21,21.2,77,1.7,638,0.0,0.0,0.0,Summer,0,6,2018,Friday,0
4423,7,18.0,54,0.7,1997,0.51,0.0,0.0,Summer,0,6,2018,Sunday,1
1468,4,-2.4,82,1.5,877,0.0,0.0,3.5,Winter,0,1,2018,Wednesday,0
6485,5,22.5,96,0.3,1605,0.0,0.0,0.0,Summer,0,8,2018,Tuesday,0
8431,7,0.8,77,0.9,1300,0.0,0.0,0.0,Autumn,0,11,2018,Saturday,1
6967,7,18.5,88,1.4,695,0.08,0.0,0.0,Autumn,0,9,2018,Monday,0
890,2,-4.4,53,0.3,1594,0.0,0.0,0.0,Winter,0,1,2018,Sunday,1
4864,16,28.5,42,3.1,1622,2.62,0.0,0.0,Summer,0,6,2018,Thursday,0
5422,22,27.6,70,2.7,1994,0.0,0.0,0.0,Summer,0,7,2018,Saturday,1
843,3,-5.5,56,1.1,1453,0.0,0.0,0.0,Winter,0,1,2018,Friday,0
2155,19,2.5,95,1.9,838,0.0,0.0,0.0,Winter,0,2,2018,Wednesday,0
8474,2,5.4,65,0.7,1230,0.0,0.0,0.0,Autumn,0,11,2018,Monday,0
8566,22,1.1,33,2.5,2000,0.0,0.0,0.0,Autumn,0,11,2018,Thursday,0
2077,13,6.1,22,2.4,1710,2.5,0.0,0.0,Winter,0,2,2018,Sunday,1
5023,7,22.7,81,0.4,866,0.4,0.0,0.0,Summer,0,6,2018,Thursday,0
4511,23,20.1,77,3.1,797,0.0,0.0,0.0,Summer,1,6,2018,Wednesday,0
5556,12,32.6,51,2.1,800,3.21,0.0,0.0,Summer,0,7,2018,Friday,0
5145,9,25.7,76,0.8,1920,1.11,0.0,0.0,Summer,0,7,2018,Tuesday,0
2799,15,19.9,45,2.7,676,1.79,0.0,0.0,Spring,0,3,2018,Tuesday,0
7739,11,16.4,35,1.1,2000,2.13,0.0,0.0,Autumn,0,10,2018,Friday,0
584,8,-4.9,44,3.0,2000,0.0,0.0,0.0,Winter,1,12,2017,Monday,0
4060,4,10.5,73,1.2,2000,0.0,0.0,0.0,Spring,0,5,2018,Saturday,1
3205,13,19.0,15,1.4,2000,2.02,0.0,0.0,Spring,0,4,2018,Friday,0
6787,19,24.1,56,2.5,2000,0.04,0.0,0.0,Autumn,0,9,2018,Sunday,1
5758,22,29.0,74,0.9,1652,0.0,0.0,0.0,Summer,0,7,2018,Saturday,1
4039,7,16.6,98,0.6,219,0.01,0.5,0.0,Spring,0,5,2018,Friday,0
6807,15,27.6,38,1.4,2000,2.09,0.0,0.0,Autumn,0,9,2018,Monday,0
8751,15,7.0,20,3.3,1994,1.21,0.0,0.0,Autumn,0,11,2018,Friday,0
3957,21,20.5,67,1.4,357,0.0,0.0,0.0,Spring,0,5,2018,Monday,0
4504,16,27.9,47,2.8,824,2.36,0.0,0.0,Summer,1,6,2018,Wednesday,0
2918,14,17.5,67,2.1,832,0.42,0.0,0.0,Spring,0,4,2018,Sunday,1
8208,0,12.9,70,1.8,2000,0.0,0.0,0.0,Autumn,0,11,2018,Thursday,0
8593,1,2.4,30,1.3,2000,0.0,0.0,0.0,Autumn,0,11,2018,Saturday,1
2550,6,0.8,63,1.0,2000,0.0,0.0,0.0,Spring,0,3,2018,Saturday,1
6200,8,28.2,68,1.3,2000,0.41,0.0,0.0,Summer,0,8,2018,Thursday,0
344,8,-6.6,64,1.1,791,0.0,0.0,0.0,Winter,0,12,2017,Friday,0
3499,19,18.2,36,3.5,2000,0.29,0.0,0.0,Spring,0,4,2018,Wednesday,0
5936,8,27.5,95,0.7,404,0.14,1.6,0.0,Summer,0,8,2018,Sunday,1
3045,21,4.0,67,3.0,794,0.0,0.0,0.0,Spring,0,4,2018,Friday,0
8476,4,4.5,67,0.9,1175,0.0,0.0,0.0,Autumn,0,11,2018,Monday,0
871,7,-6.6,65,1.0,1320,0.0,0.0,0.0,Winter,0,1,2018,Saturday,1
3918,6,13.5,98,0.4,251,0.01,0.0,0.0,Spring,0,5,2018,Sunday,1
6806,14,27.8,37,1.4,1983,2.67,0.0,0.0,Autumn,0,9,2018,Monday,0
4386,18,28.5,36,3.0,1981,1.21,0.0,0.0,Summer,0,6,2018,Friday,0
3269,5,5.3,73,0.8,1474,0.0,0.0,0.0,Spring,0,4,2018,Monday,0
90,18,-2.1,29,3.9,2000,0.0,0.0,0.0,Winter,0,12,2017,Monday,0
4332,12,23.2,64,3.0,1305,2.08,0.0,0.0,Spring,0,5,2018,Wednesday,0
4658,2,18.4,75,0.6,1986,0.0,0.0,0.0,Summer,0,6,2018,Wednesday,0
6183,15,37.4,38,1.4,2000,1.72,0.0,0.0,Summer,1,8,2018,Wednesday,0
4003,19,21.9,97,2.2,196,0.01,0.0,0.0,Spring,0,5,2018,Wednesday,0
5711,23,29.0,79,1.2,971,0.0,0.0,0.0,Summer,0,7,2018,Thursday,0
2117,5,0.6,50,0.1,1026,0.0,0.0,0.0,Winter,0,2,2018,Tuesday,0
4671,15,25.5,50,2.2,1025,0.47,0.0,0.0,Summer,0,6,2018,Wednesday,0
6683,11,26.4,47,2.9,2000,2.38,0.0,0.0,Autumn,0,9,2018,Wednesday,0
2836,4,12.8,81,0.2,418,0.0,0.0,0.0,Spring,0,3,2018,Thursday,0
5042,2,22.2,96,0.8,269,0.0,0.2,0.0,Summer,0,6,2018,Friday,0
4371,3,18.6,72,1.4,1340,0.0,0.0,0.0,Summer,0,6,2018,Friday,0
947,11,-3.9,51,4.5,1746,0.73,0.0,0.5,Winter,0,1,2018,Tuesday,0
2925,21,16.9,81,1.9,472,0.0,0.0,0.0,Spring,0,4,2018,Sunday,1
3680,8,10.5,67,2.3,1221,0.98,0.0,0.0,Spring,0,5,2018,Thursday,0
4900,4,21.6,47,0.4,1985,0.0,0.0,0.0,Summer,0,6,2018,Saturday,1
5315,11,23.2,82,1.1,1991,0.47,0.0,0.0,Summer,0,7,2018,Tuesday,0
883,19,-1.2,37,1.2,1663,0.0,0.0,0.0,Winter,0,1,2018,Saturday,1
5098,10,21.6,97,0.5,266,0.13,12.0,0.0,Summer,0,7,2018,Sunday,1
7683,3,10.2,80,0.3,1191,0.0,0.0,0.0,Autumn,0,10,2018,Wednesday,0
8668,4,3.1,88,1.0,270,0.0,0.0,0.0,Autumn,0,11,2018,Tuesday,0
6288,0,27.0,62,0.6,2000,0.0,0.0,0.0,Summer,0,8,2018,Monday,0
4396,4,18.3,66,1.3,929,0.0,0.0,0.0,Summer,0,6,2018,Saturday,1
8669,5,3.6,84,0.6,315,0.0,0.0,0.0,Autumn,0,11,2018,Tuesday,0
6497,17,24.8,96,1.8,564,0.14,2.5,0.0,Summer,0,8,2018,Tuesday,0
5882,2,31.5,68,0.3,1001,0.0,0.0,0.0,Summer,0,8,2018,Friday,0
6339,3,24.1,80,0.8,1920,0.0,0.0,0.0,Summer,0,8,2018,Wednesday,0
5866,10,34.4,46,2.0,1880,1.94,0.0,0.0,Summer,0,8,2018,Thursday,0
8611,19,2.6,85,1.2,797,0.0,0.0,3.3,Autumn,0,11,2018,Saturday,1
6172,4,28.8,73,0.5,1835,0.0,0.0,0.0,Summer,1,8,2018,Wednesday,0
2415,15,11.9,26,2.8,1338,2.34,0.0,0.0,Spring,0,3,2018,Sunday,1
5330,2,24.5,96,0.5,476,0.0,0.0,0.0,Summer,0,7,2018,Wednesday,0
6671,23,21.7,60,0.5,2000,0.0,0.0,0.0,Autumn,0,9,2018,Tuesday,0
3925,13,19.1,65,1.9,1145,2.26,0.0,0.0,Spring,0,5,2018,Sunday,1
5915,11,33.4,52,2.8,1462,2.19,0.0,0.0,Summer,0,8,2018,Saturday,1
7788,12,18.4,28,1.9,1690,2.33,0.0,0.0,Autumn,0,10,2018,Sunday,1
2899,19,15.3,41,2.0,1751,0.08,0.0,0.0,Spring,0,3,2018,Saturday,1
3429,21,12.0,86,2.3,681,0.0,2.5,0.0,Spring,0,4,2018,Sunday,1
2398,22,5.0,75,2.2,1084,0.0,0.0,0.0,Spring,0,3,2018,Saturday,1
2209,1,0.6,36,0.4,1933,0.0,0.0,0.0,Spring,0,3,2018,Saturday,1
1710,6,1.6,78,1.6,448,0.0,0.0,0.0,Winter,0,2,2018,Saturday,1
104,8,-8.1,36,1.6,2000,0.01,0.0,0.0,Winter,0,12,2017,Tuesday,0
5176,16,31.6,57,2.7,1882,2.19,0.0,0.0,Summer,0,7,2018,Wednesday,0
1186,10,0.0,29,1.3,1592,0.52,0.0,0.0,Winter,0,1,2018,Friday,0
4362,18,26.4,42,3.1,1995,0.79,0.0,0.0,Spring,0,5,2018,Thursday,0
8581,13,6.5,18,2.2,1984,1.94,0.0,0.0,Autumn,0,11,2018,Friday,0
8674,10,6.4,71,1.0,385,0.37,0.0,0.0,Autumn,0,11,2018,Tuesday,0
7155,3,12.7,67,0.5,2000,0.0,0.0,0.0,Autumn,1,9,2018,Tuesday,0
8665,1,4.5,82,0.4,350,0.0,0.0,0.0,Autumn,0,11,2018,Tuesday,0
151,7,0.3,93,0.5,173,0.0,0.0,0.9,Winter,0,12,2017,Thursday,0
915,3,0.9,43,0.4,1261,0.0,0.0,0.0,Winter,0,1,2018,Monday,0
1305,9,-15.8,27,3.4,2000,0.2,0.0,0.9,Winter,0,1,2018,Wednesday,0
3374,14,25.9,28,2.2,808,2.92,0.0,0.0,Spring,0,4,2018,Friday,0
5060,20,26.2,70,1.5,792,0.12,0.0,0.0,Summer,0,6,2018,Friday,0
5722,10,31.2,61,2.3,901,1.71,0.0,0.0,Summer,0,7,2018,Friday,0
8205,21,13.5,75,0.8,1275,0.0,0.0,0.0,Autumn,0,11,2018,Wednesday,0
6315,3,26.8,62,4.5,1742,0.0,0.1,0.0,Summer,0,8,2018,Tuesday,0
7038,6,18.8,85,1.4,412,0.0,0.5,0.0,Autumn,0,9,2018,Thursday,0
4169,17,22.4,39,3.2,1943,1.9,0.0,0.0,Spring,0,5,2018,Wednesday,0
5810,2,29.8,57,0.8,2000,0.0,0.0,0.0,Summer,0,7,2018,Tuesday,0
2796,12,16.7,47,2.4,620,1.76,0.0,0.0,Spring,0,3,2018,Tuesday,0
8441,17,7.7,34,2.6,2000,0.13,0.0,0.0,Autumn,0,11,2018,Saturday,1
1398,6,-7.8,35,1.9,2000,0.0,0.0,0.0,Winter,0,1,2018,Sunday,1
2519,23,9.3,90,4.1,609,0.0,0.0,0.0,Spring,0,3,2018,Thursday,0
183,15,-0.8,26,3.3,1977,0.87,0.0,0.0,Winter,0,12,2017,Friday,0
4582,22,21.0,75,1.3,2000,0.0,0.0,0.0,Summer,0,6,2018,Saturday,1
4124,20,18.4,59,2.6,1476,0.04,0.0,0.0,Spring,0,5,2018,Monday,0
8230,22,12.4,96,2.7,545,0.0,0.0,0.0,Autumn,0,11,2018,Thursday,0
3671,23,9.5,90,3.6,1017,0.0,1.0,0.0,Spring,0,5,2018,Wednesday,0
5494,22,27.2,70,1.9,1110,0.0,0.0,0.0,Summer,0,7,2018,Tuesday,0
2417,17,11.1,25,2.0,1765,1.19,0.0,0.0,Spring,0,3,2018,Sunday,1
471,15,-0.2,45,1.0,1852,0.41,0.0,1.6,Winter,0,12,2017,Wednesday,0
967,7,-8.0,70,1.8,2000,0.0,0.0,0.7,Winter,0,1,2018,Wednesday,0
5873,17,37.4,44,2.3,1829,1.49,0.0,0.0,Summer,0,8,2018,Thursday,0
7128,0,17.2,50,1.7,2000,0.0,0.0,0.0,Autumn,1,9,2018,Monday,0
2656,16,2.4,79,1.9,1995,0.37,0.0,0.0,Spring,0,3,2018,Wednesday,0
6088,16,35.6,39,2.7,2000,1.81,0.0,0.0,Summer,0,8,2018,Saturday,1
209,17,3.5,37,1.8,1963,0.1,0.0,0.0,Winter,0,12,2017,Saturday,1
1961,17,3.9,19,3.6,2000,0.58,0.0,0.0,Winter,0,2,2018,Tuesday,0
896,8,-5.3,53,1.1,1411,0.0,0.0,0.0,Winter,0,1,2018,Sunday,1
6669,21,22.9,55,3.0,2000,0.0,0.0,0.0,Autumn,0,9,2018,Tuesday,0
6129,9,29.4,74,2.0,917,1.18,0.0,0.0,Summer,0,8,2018,Monday,0
5385,9,26.6,73,2.2,1147,1.01,0.0,0.0,Summer,0,7,2018,Friday,0
1773,21,-4.3,59,3.0,1239,0.0,0.0,0.0,Winter,0,2,2018,Monday,0
4638,6,16.7,85,1.0,2000,0.03,0.0,0.0,Summer,0,6,2018,Tuesday,0
2299,19,7.1,30,2.7,2000,0.02,0.0,0.0,Spring,0,3,2018,Tuesday,0
1209,9,0.9,63,0.9,1090,0.07,0.0,0.0,Winter,0,1,2018,Saturday,1
4719,15,26.7,40,1.6,1995,2.42,0.0,0.0,Summer,0,6,2018,Friday,0
5018,2,22.4,84,0.6,667,0.0,0.0,0.0,Summer,0,6,2018,Thursday,0
8735,23,2.6,56,1.9,1394,0.0,0.0,0.0,Autumn,0,11,2018,Thursday,0
1270,22,-3.2,81,3.9,492,0.0,0.0,1.0,Winter,0,1,2018,Monday,0
1251,3,-0.3,31,0.3,2000,0.0,0.0,0.0,Winter,0,1,2018,Monday,0
5823,15,37.8,34,1.8,1965,2.81,0.0,0.0,Summer,0,7,2018,Tuesday,0
5579,11,32.9,45,2.1,1020,2.72,0.0,0.0,Summer,0,7,2018,Saturday,1
7941,21,7.3,49,3.4,2000,0.0,0.0,0.0,Autumn,0,10,2018,Saturday,1
8682,18,10.2,74,1.2,289,0.0,0.0,0.0,Autumn,0,11,2018,Tuesday,0
